nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-03;728.0079956054688;;5357.2861328125;;13.589099884033203
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-01-03;68.62000274658203;119.23999786376953;259.9280090332031;451.7430114746094;26.399599075317383
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-03;158.60899353027344;;268.2449951171875;;59.12839889526367
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-03;2352.39404296875;;22650.265625;;10.385700225830078
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-03;1162.9169921875;;4494.10888671875;;25.87649917602539
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-03;554.9860229492188;;1724.18701171875;;32.18830108642578
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-01-03;1011.2319946289062;;2916.330078125;;34.674800872802734
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-01-03;308.10198974609375;;328.6090087890625;;93.7594985961914
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-03;62.303001403808594;75.16200256347656;109.01499938964844;145.0189971923828;57.150901794433594
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-01-03;11.04699993133545;;12.763999938964844;;86.54810333251953
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-03;839.469970703125;;1825.697021484375;;45.98080062866211
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-03;6.943999767303467;;10.050999641418457;;69.08769989013672
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-03;59.125999450683594;103.80699920654297;283.57501220703125;483.9639892578125;20.850200653076172
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-03;4.257999897003174;17.295000076293945;11.239999771118164;42.83599853515625;37.882598876953125
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-03;16.065000534057617;;57.483001708984375;;27.947399139404297
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-03;571.14501953125;;6559.416015625;;8.707300186157227
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-03;804.9030151367188;;3403.291015625;;23.650699615478516
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-03;0.0;;259.0920104980469;;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-03;190.5229949951172;;445.9570007324219;;42.7223014831543
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-03;282.9580078125;;378.2510070800781;;74.80690002441406
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-03;554.9180297851562;;4999.43310546875;;11.099599838256836
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-03;160.88499450683594;;453.03399658203125;;35.51279830932617
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-03;6732.1259765625;2248.14794921875;34798.828125;6529.7080078125;19.345800399780273
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-01-03;544.9140014648438;;875.1439819335938;;62.26559829711914
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-03;13696.248046875;;30048.21875;;45.58089828491211
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-03;1212.89599609375;;2320.345947265625;;52.27220153808594
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-03;1025.8079833984375;7851.57421875;2347.02294921875;16013.0;43.7067985534668
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-01-03;1960.487060546875;;7686.39013671875;;25.506000518798828
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-04;506.385009765625;;4328.18115234375;;11.699700355529785
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-04;1452.35595703125;;2713.259033203125;;53.528099060058594
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-01-04;115.46399688720703;;776.4949951171875;;14.86989974975586
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-04;209.34800720214844;;2991.337890625;;6.998499870300293
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;883.791015625;;2741.81005859375;;32.2338981628418
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-04;1490.25;;2393.97607421875;;62.25
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-01-04;51.2400016784668;;264.1130065917969;;19.400800704956055
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;7.263999938964844;;20.61400032043457;;35.23820114135742
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-04;287.1099853515625;;849.6959838867188;;33.78969955444336
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;27.13800048828125;;30.798999786376953;;88.11329650878906
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-04;693.8590087890625;;1564.512939453125;;44.34980010986328
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-04;133.0489959716797;;228.0189971923828;;58.349998474121094
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-04;463.72198486328125;;3894.239013671875;;11.907899856567383
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-04;328.7510070800781;;3372.027099609375;;9.74940013885498
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;444.4429931640625;;1524.1510009765625;;29.15999984741211
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;124.87899780273438;;424.2130126953125;;29.43779945373535
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;391.9599914550781;;1424.634033203125;;27.51300048828125
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-01-04;21.709999084472656;;27.274999618530273;;79.5967025756836
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;1801.8060302734375;;21816.111328125;;8.259099960327148
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-01-04;121.06600189208984;;206.75799560546875;;58.55440139770508
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;20.516000747680664;;112.63600158691406;;18.214399337768555
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-04;461.22900390625;;799.9619750976562;;57.65639877319336
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-04;6153.14990234375;;35033.36328125;;17.56369972229004
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-04;1921.260986328125;;5934.4267578125;;32.37480163574219
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-01-04;86.23500061035156;;376.5270080566406;;22.902700424194336
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-04;73.26499938964844;;102.27200317382812;;71.63739776611328
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-04;254.77999877929688;;400.218994140625;;63.660099029541016
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-01-04;1904.510986328125;;3680.138916015625;;51.7510986328125
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-04;762.4409790039062;416.85699462890625;1982.135009765625;1006.1719970703125;38.465599060058594
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-04;1748.64697265625;;3415.156982421875;;51.20249938964844
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;1585.291015625;;15642.1142578125;;10.13479995727539
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-04;440.59698486328125;;1195.0240478515625;;36.869300842285156
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-01-04;11.517999649047852;;20.68600082397461;;55.680198669433594
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-04;651.4019775390625;;4115.205078125;;15.82919979095459
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-04;433.614013671875;;481.5260009765625;;90.05000305175781
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-04;1599.4520263671875;;4341.56396484375;;36.84049987792969
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-04;294.2349853515625;;891.947021484375;;32.98789978027344
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-01-04;110.52400207519531;;558.31298828125;;19.796100616455078
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-04;740.9459838867188;;5357.2861328125;;13.830599784851074
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-01-04;69.15699768066406;120.17900085449219;259.9280090332031;451.7430114746094;26.606199264526367
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;150.75;;268.2449951171875;;56.19860076904297
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;2375.97705078125;;22650.265625;;10.489800453186035
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-04;1179.1099853515625;;4494.10888671875;;26.236799240112305
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-04;550.35400390625;;1724.18701171875;;31.919599533081055
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-01-04;1003.7109985351562;;2916.330078125;;34.416900634765625
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-01-04;306.7430114746094;;328.6090087890625;;93.34590148925781
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-04;59.53900146484375;71.85199737548828;109.01499938964844;145.0189971923828;54.61539840698242
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-01-04;11.118000030517578;;12.763999938964844;;87.10440063476562
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-04;832.073974609375;;1825.697021484375;;45.57569885253906
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-04;6.645999908447266;;10.050999641418457;;66.122802734375
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-04;60.31700134277344;105.9000015258789;283.57501220703125;483.9639892578125;21.270200729370117
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-04;5.461999893188477;22.14900016784668;11.239999771118164;42.83599853515625;48.59429931640625
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-04;16.43899917602539;;57.483001708984375;;28.597999572753906
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;566.4879760742188;;6559.416015625;;8.636300086975098
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-04;813.2000122070312;;3403.291015625;;23.894500732421875
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-04;0.0;;259.0920104980469;;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-04;191.0030059814453;;445.9570007324219;;42.829898834228516
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-04;282.9830017089844;;378.2510070800781;;74.8134994506836
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-04;554.927978515625;;4999.43310546875;;11.099800109863281
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-04;166.9669952392578;;453.03399658203125;;36.85530090332031
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-04;6721.40380859375;2244.74609375;34798.828125;6529.7080078125;19.315000534057617
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-01-04;553.1530151367188;;875.1439819335938;;63.20709991455078
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-04;13867.537109375;;30048.21875;;46.150901794433594
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-04;1226.8310546875;;2320.345947265625;;52.872798919677734
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-04;1030.3349609375;7884.6181640625;2347.02294921875;16013.0;43.89970016479492
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-01-04;1957.5909423828125;;7686.39013671875;;25.468299865722656
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-05;538.5460205078125;;4328.18115234375;;12.44279956817627
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-05;1439.8570556640625;;2713.259033203125;;53.06740188598633
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-01-05;116.46800231933594;;776.4949951171875;;14.999199867248535
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-05;206.75599670410156;;2991.337890625;;6.911799907684326
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;899.6939697265625;;2741.81005859375;;32.813899993896484
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-05;1490.25;;2393.97607421875;;62.25
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-01-05;52.428001403808594;;264.1130065917969;;19.85059928894043
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;5.017000198364258;;20.61400032043457;;24.337799072265625
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-05;292.2919921875;;849.6959838867188;;34.399600982666016
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;28.738000869750977;;30.798999786376953;;93.30819702148438
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-05;701.166015625;;1564.512939453125;;44.816898345947266
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-05;139.80099487304688;;228.0189971923828;;61.311100006103516
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-05;466.38299560546875;;3894.239013671875;;11.976200103759766
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-05;328.10198974609375;;3372.027099609375;;9.73009967803955
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;465.3840026855469;;1524.1510009765625;;30.534000396728516
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;123.97599792480469;;424.2130126953125;;29.224899291992188
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;397.6300048828125;;1424.634033203125;;27.910999298095703
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-01-05;21.64900016784668;;27.274999618530273;;79.37310028076172
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;1821.7760009765625;;21816.111328125;;8.350600242614746
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-01-05;120.62200164794922;;206.75799560546875;;58.339698791503906
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;21.53700065612793;;112.63600158691406;;19.120899200439453
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-05;451.57501220703125;;799.9619750976562;;56.44960021972656
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-05;6301.26513671875;;35033.36328125;;17.986499786376953
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-05;1940.3599853515625;;5934.4267578125;;32.69670104980469
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-01-05;87.80599975585938;;376.5270080566406;;23.31999969482422
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-05;72.8550033569336;;102.27200317382812;;71.23650360107422
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-01-05;255.77999877929688;;400.218994140625;;63.90999984741211
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-01-05;1859.9580078125;;3680.138916015625;;50.540401458740234
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-05;770.4710083007812;420.98199462890625;1982.135009765625;1006.1719970703125;38.87080001831055
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-05;1756.5059814453125;;3415.156982421875;;51.432701110839844
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;1577.72998046875;;15642.1142578125;;10.086400032043457
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-05;442.697998046875;;1195.0240478515625;;37.045101165771484
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-01-05;10.767999649047852;;20.68600082397461;;52.054500579833984
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-01-05;666.9340209960938;;4115.205078125;;16.206600189208984
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-05;430.77301025390625;;481.5260009765625;;89.45999908447266
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-05;1527.2850341796875;;4341.56396484375;;35.178199768066406
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-05;288.8479919433594;;891.947021484375;;32.38399887084961
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-01-05;109.51100158691406;;558.31298828125;;19.614599227905273
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-01-05;785.6309814453125;;5357.2861328125;;14.66469955444336
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-01-05;69.15699768066406;120.18199920654297;259.9280090332031;451.7430114746094;26.606199264526367
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;155.08099365234375;;268.2449951171875;;57.813201904296875
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;2405.7548828125;;22650.265625;;10.621299743652344
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-05;1191.032958984375;;4494.10888671875;;26.502099990844727
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-05;543.322021484375;;1724.18701171875;;31.51180076599121
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-01-05;995.9030151367188;;2916.330078125;;34.149200439453125
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-01-05;305.82501220703125;;328.6090087890625;;93.06649780273438
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-05;58.981998443603516;71.24500274658203;109.01499938964844;145.0189971923828;54.10449981689453
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-01-05;12.395999908447266;;12.763999938964844;;97.11689758300781
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-01-05;840.531982421875;;1825.697021484375;;46.03900146484375
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-01-05;6.836999893188477;;10.050999641418457;;68.02310180664062
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-05;61.42499923706055;107.81900024414062;283.57501220703125;483.9639892578125;21.660900115966797
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-01-05;7.932000160217285;32.06100082397461;11.239999771118164;42.83599853515625;70.56939697265625
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-05;16.812999725341797;;57.483001708984375;;29.248600006103516
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;561.739990234375;;6559.416015625;;8.563899993896484
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-05;803.906982421875;;3403.291015625;;23.62150001525879
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-01-05;0.0;;259.0920104980469;;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-01-05;190.9409942626953;;445.9570007324219;;42.816001892089844
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-05;287.2909851074219;;378.2510070800781;;75.95249938964844
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-01-05;563.1900024414062;;4999.43310546875;;11.26509952545166
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-01-05;160.88299560546875;;453.03399658203125;;35.512298583984375
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-01-05;6714.6318359375;2244.4599609375;34798.828125;6529.7080078125;19.29560089111328
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-01-05;552.2670288085938;;875.1439819335938;;63.10580062866211
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-01-05;13951.6962890625;;30048.21875;;46.430999755859375
