nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-09;6.559;;10.051;;65.2572
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-09;254.568;432.43;283.575;483.964;89.771
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-09;10.501;39.766;11.24;42.836;93.4253
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-04-09;58.937;;57.483;;102.5294
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-09;2382.7;;6559.416;;36.3249
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-09;304.258;;3403.291;;8.9401
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-04-09;253.272;;259.092;;97.7537
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-09;199.681;;445.957;;44.7758
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-09;57.129;;378.251;;15.1035
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-09;4473.675;;4999.433;;89.4836
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-09;59.817;;453.034;;13.2036
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-04-09;9765.445;3549.232;34798.828;6529.708;28.0626
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-04-09;24438.394;;30048.219;;81.3306
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-09;1643.481;;2320.346;;70.8291
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-09;2311.139;15676.425;2347.023;16013.0;98.4711
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-04-09;7251.72;;7686.39;;94.3449
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-10;2816.862;;4328.181;;65.0819
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-10;2534.556;;2713.259;;93.4137
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-04-10;121.065;;776.495;;15.5912
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-10;149.849;;2991.338;;5.0094
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;2481.354;;2741.81;;90.5006
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-04-10;1897.705;;2393.976;;79.27
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-04-10;224.211;;264.113;;84.8921
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;6.308;;20.614;;30.6006
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-10;824.697;;849.696;;97.0579
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;27.992;;30.799;;90.8861
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-10;1450.703;;1564.513;;92.7255
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-10;55.428;;228.019;;24.3085
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-10;1287.485;;3894.239;;33.0613
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-10;921.081;;3372.027;;27.3154
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;1367.676;;1524.151;;89.7336
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;125.49;;424.213;;29.5818
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;1419.618;;1424.634;;99.6479
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-04-10;22.938;;27.275;;84.099
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;7856.12;;21816.111;;36.0106
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-04-10;102.086;;206.758;;49.3746
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;110.771;;112.636;;98.3442
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-10;685.762;;799.962;;85.7243
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-10;21294.074;;35033.363;;60.7823
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-10;1104.057;;5934.427;;18.6043
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-04-10;91.658;;376.527;;24.343
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-10;33.964;;102.272;;33.2095
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-04-10;326.059;;400.219;;81.4701
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-04-10;2731.668;;3680.139;;74.2273
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-10;1519.4;790.147;1982.135;1006.172;76.6547
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-04-10;1005.902;;3415.157;;29.454
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;8595.025;;15642.114;;54.948
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-10;995.278;;1195.024;;83.2852
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2020-04-10;10.485;;20.686;;50.6865
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-10;1938.737;;4115.205;;47.1116
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-10;466.55;;481.526;;96.8899
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-10;3084.835;;4341.564;;71.0535
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-10;-99.307;;891.947;;-11.1337
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-04-10;412.228;;558.313;;73.8346
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-10;4481.046;;5357.286;;83.644
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-04-10;3.469;6.149;259.928;451.743;1.3346
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;182.98;;268.245;;68.2138
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;9918.585;;22650.266;;43.7901
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-10;2364.431;;4494.109;;52.6118
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-10;494.126;;1724.187;;28.6585
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-04-10;955.163;;2916.33;;32.7522
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-04-10;357.981;;328.609;;108.9383
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-04-10;101.267;134.299;109.015;145.019;92.8927
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-04-10;12.117;;12.764;;94.9311
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-10;1583.239;;1825.697;;86.7197
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-10;6.968;;10.051;;69.3264
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-10;255.446;433.88;283.575;483.964;90.0806
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-10;10.378;39.321;11.24;42.836;92.331
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-04-10;58.937;;57.483;;102.5294
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;2399.154;;6559.416;;36.5757
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-10;303.282;;3403.291;;8.9114
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-04-10;253.81;;259.092;;97.9613
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-10;200.369;;445.957;;44.9301
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-10;57.635;;378.251;;15.2372
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-10;4508.298;;4999.433;;90.1762
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-10;62.38;;453.034;;13.7694
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-04-10;9821.266;3572.636;34798.828;6529.708;28.223
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-04-10;24665.427;;30048.219;;82.0862
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-10;1653.278;;2320.346;;71.2514
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-10;2302.613;15629.184;2347.023;16013.0;98.1078
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-04-10;7350.096;;7686.39;;95.6248
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-11;2814.018;;4328.181;;65.0162
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-11;2541.253;;2713.259;;93.6605
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-04-11;125.238;;776.495;;16.1286
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-11;149.849;;2991.338;;5.0094
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;2481.032;;2741.81;;90.4888
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-04-11;1895.55;;2393.976;;79.18
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-04-11;224.794;;264.113;;85.1128
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;6.593;;20.614;;31.9831
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-11;825.614;;849.696;;97.1658
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;31.86;;30.799;;103.4449
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-11;1458.695;;1564.513;;93.2364
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-11;53.732;;228.019;;23.5647
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-11;1280.923;;3894.239;;32.8928
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-11;923.363;;3372.027;;27.383
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;1356.533;;1524.151;;89.0025
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;109.557;;424.213;;25.8259
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;1420.489;;1424.634;;99.709
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-04-11;23.503;;27.275;;86.1705
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;7889.26;;21816.111;;36.1625
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-04-11;100.979;;206.758;;48.8392
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;110.308;;112.636;;97.9332
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-11;681.282;;799.962;;85.1643
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-11;21378.72;;35033.363;;61.0239
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-11;1106.77;;5934.427;;18.65
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-04-11;92.069;;376.527;;24.4522
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-11;36.704;;102.272;;35.8886
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-04-11;325.538;;400.219;;81.34
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-04-11;2700.569;;3680.139;;73.3823
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-11;1528.503;794.474;1982.135;1006.172;77.114
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-04-11;993.65;;3415.157;;29.0953
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;8662.687;;15642.114;;55.3805
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-11;997.45;;1195.024;;83.4669
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2020-04-11;10.922;;20.686;;52.799
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-11;1935.866;;4115.205;;47.0418
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-11;466.213;;481.526;;96.8199
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-11;3084.41;;4341.564;;71.0438
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-11;-103.711;;891.947;;-11.6275
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-04-11;411.822;;558.313;;73.7619
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-11;4451.939;;5357.286;;83.1006
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-04-11;3.219;5.707;259.928;451.743;1.2384
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;183.88;;268.245;;68.5493
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;9962.344;;22650.266;;43.9833
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-11;2366.498;;4494.109;;52.6578
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-11;494.126;;1724.187;;28.6585
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-04-11;951.987;;2916.33;;32.6433
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-04-11;360.832;;328.609;;109.8059
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-04-11;102.461;136.008;109.015;145.019;93.988
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-04-11;11.85;;12.764;;92.8392
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-11;1590.416;;1825.697;;87.1128
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-11;7.246;;10.051;;72.0923
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-11;256.354;435.399;283.575;483.964;90.4008
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-11;10.616;40.22;11.24;42.836;94.4484
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-04-11;58.937;;57.483;;102.5294
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;2427.98;;6559.416;;37.0152
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-11;298.075;;3403.291;;8.7584
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-04-11;252.166;;259.092;;97.3268
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-11;201.277;;445.957;;45.1337
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-11;57.957;;378.251;;15.3224
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-11;4535.816;;4999.433;;90.7266
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-11;61.506;;453.034;;13.5765
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-04-11;9875.933;3595.497;34798.828;6529.708;28.3801
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-04-11;24854.944;;30048.219;;82.7169
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-11;1658.177;;2320.346;;71.4625
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-11;2299.772;15614.453;2347.023;16013.0;97.9868
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-04-11;7436.357;;7686.39;;96.7471
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-12;2820.186;;4328.181;;65.1587
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-12;2547.684;;2713.259;;93.8976
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-04-12;129.851;;776.495;;16.7227
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-12;149.849;;2991.338;;5.0094
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;2472.325;;2741.81;;90.1713
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-04-12;1890.762;;2393.976;;78.98
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-04-12;226.407;;264.113;;85.7235
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;8.903;;20.614;;43.1891
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-12;825.014;;849.696;;97.0952
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;30.404;;30.799;;98.7175
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-12;1466.894;;1564.513;;93.7604
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-12;52.572;;228.019;;23.056
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-12;1274.362;;3894.239;;32.7243
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-12;925.314;;3372.027;;27.4409
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;1337.591;;1524.151;;87.7597
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;99.705;;424.213;;23.5035
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;1419.052;;1424.634;;99.6082
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-04-12;24.139;;27.275;;88.5023
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;7922.518;;21816.111;;36.315
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-04-12;99.878;;206.758;;48.3067
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;110.067;;112.636;;97.7192
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-12;677.781;;799.962;;84.7266
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-12;21457.308;;35033.363;;61.2482
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-04-12;1116.233;;5934.427;;18.8094
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-04-12;92.631;;376.527;;24.6014
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-12;38.674;;102.272;;37.8148
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-04-12;324.418;;400.219;;81.0601
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-04-12;2654.303;;3680.139;;72.1251
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-12;1536.341;798.196;1982.135;1006.172;77.5094
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-04-12;960.983;;3415.157;;28.1388
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;8748.979;;15642.114;;55.9322
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-12;998.925;;1195.024;;83.5904
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2020-04-12;11.512;;20.686;;55.6512
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-04-12;1931.782;;4115.205;;46.9425
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-12;466.213;;481.526;;96.8199
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-12;3088.007;;4341.564;;71.1266
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-12;-107.683;;891.947;;-12.0728
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-04-12;411.531;;558.313;;73.7097
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-04-12;4434.781;;5357.286;;82.7804
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-04-12;2.97;5.264;259.928;451.743;1.1426
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;183.043;;268.245;;68.2372
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-04-12;10004.419;;22650.266;;44.1691
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-04-12;2366.372;;4494.109;;52.655
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-12;495.154;;1724.187;;28.7181
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-04-12;950.832;;2916.33;;32.6037
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-04-12;362.24;;328.609;;110.2344
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-04-12;106.024;140.889;109.015;145.019;97.2563
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-04-12;11.821;;12.764;;92.612
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-04-12;1589.597;;1825.697;;87.068
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-04-12;7.589;;10.051;;75.5049
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-04-12;257.291;436.944;283.575;483.964;90.7312
